    2.78005e+03     1.00392e+00     1.00224e-01     2.50980e+04
    2.78015e+03     1.00204e+00     9.91040e-02     2.50510e+04
    2.78025e+03     9.98440e-01     9.62880e-02     2.49610e+04
    2.78035e+03     9.93960e-01     9.89600e-02     2.48490e+04
    2.78045e+03     1.00240e+00     1.00752e-01     2.50600e+04
    2.78055e+03     1.00532e+00     1.01120e-01     2.51330e+04
    2.78065e+03     9.95840e-01     9.79680e-02     2.48960e+04
    2.78075e+03     1.00904e+00     1.02768e-01     2.52260e+04
    2.78085e+03     1.00392e+00     1.00384e-01     2.50980e+04
    2.78095e+03     9.98320e-01     1.01280e-01     2.49580e+04
    2.78105e+03     9.88800e-01     9.80800e-02     2.47200e+04
    2.78115e+03     1.00164e+00     1.01408e-01     2.50410e+04
    2.78125e+03     1.00132e+00     1.00752e-01     2.50330e+04
    2.78135e+03     9.99520e-01     1.00480e-01     2.49880e+04
    2.78145e+03     1.00284e+00     1.00960e-01     2.50710e+04
    2.78155e+03     1.00500e+00     1.01936e-01     2.51250e+04
    2.78165e+03     9.95120e-01     1.00304e-01     2.48780e+04
    2.78175e+03     9.98040e-01     1.00576e-01     2.49510e+04
    2.78185e+03     9.85080e-01     9.75200e-02     2.46270e+04
    2.78195e+03     9.99440e-01     1.01392e-01     2.49860e+04
    2.78205e+03     1.01544e+00     1.00320e-01     2.53860e+04
    2.78215e+03     9.95800e-01     9.88800e-02     2.48950e+04
    2.78225e+03     9.97160e-01     1.00784e-01     2.49290e+04
    2.78235e+03     9.97720e-01     9.97120e-02     2.49430e+04
    2.78245e+03     9.93920e-01     1.00336e-01     2.48480e+04
    2.78255e+03     1.00176e+00     9.92960e-02     2.50440e+04
    2.78265e+03     1.01984e+00     1.00368e-01     2.54960e+04
    2.78275e+03     9.93280e-01     9.91360e-02     2.48320e+04
    2.78285e+03     9.99320e-01     1.00704e-01     2.49830e+04
    2.78295e+03     9.90080e-01     9.89760e-02     2.47520e+04
    2.78305e+03     9.92360e-01     9.85280e-02     2.48090e+04
    2.78315e+03     1.01144e+00     1.01360e-01     2.52860e+04
    2.78325e+03     1.00080e+00     9.91200e-02     2.50200e+04
    2.78335e+03     9.97840e-01     9.90080e-02     2.49460e+04
    2.78345e+03     9.95760e-01     9.93760e-02     2.48940e+04
    2.78355e+03     1.00184e+00     1.01376e-01     2.50460e+04
    2.78365e+03     1.00124e+00     9.98080e-02     2.50310e+04
    2.78375e+03     1.00416e+00     1.00864e-01     2.51040e+04
    2.78385e+03     1.00848e+00     1.00400e-01     2.52120e+04
    2.78395e+03     1.00048e+00     9.95840e-02     2.50120e+04
    2.78405e+03     9.97360e-01     9.96480e-02     2.49340e+04
    2.78415e+03     1.00400e+00     9.93920e-02     2.51000e+04
    2.78425e+03     1.00528e+00     1.00832e-01     2.51320e+04
    2.78435e+03     9.89560e-01     9.96960e-02     2.47390e+04
    2.78445e+03     1.00692e+00     1.01280e-01     2.51730e+04
    2.78455e+03     9.99160e-01     1.00768e-01     2.49790e+04
    2.78465e+03     9.95840e-01     9.88800e-02     2.48960e+04
    2.78475e+03     9.93840e-01     9.89600e-02     2.48460e+04
    2.78485e+03     9.93360e-01     1.00144e-01     2.48340e+04
    2.78495e+03     1.00096e+00     9.76160e-02     2.50240e+04
    2.78505e+03     1.00284e+00     1.00032e-01     2.50710e+04
    2.78515e+03     1.00032e+00     1.00480e-01     2.50080e+04
    2.78525e+03     9.97320e-01     9.89120e-02     2.49330e+04
    2.78535e+03     9.99720e-01     1.00352e-01     2.49930e+04
    2.78545e+03     9.89200e-01     9.68480e-02     2.47300e+04
    2.78555e+03     9.88560e-01     9.58880e-02     2.47140e+04
    2.78565e+03     9.92720e-01     9.83200e-02     2.48180e+04
    2.78575e+03     1.00596e+00     1.00288e-01     2.51490e+04
    2.78585e+03     9.97640e-01     9.98240e-02     2.49410e+04
    2.78595e+03     1.00560e+00     9.89120e-02     2.51400e+04
    2.78605e+03     9.99080e-01     9.95200e-02     2.49770e+04
    2.78615e+03     1.00364e+00     1.00768e-01     2.50910e+04
    2.78625e+03     1.00280e+00     1.01184e-01     2.50700e+04
    2.78635e+03     1.00152e+00     9.73760e-02     2.50380e+04
    2.78645e+03     9.96160e-01     9.78720e-02     2.49040e+04
    2.78655e+03     9.92480e-01     9.81280e-02     2.48120e+04
    2.78665e+03     1.00048e+00     9.74720e-02     2.50120e+04
    2.78675e+03     1.00976e+00     1.01376e-01     2.52440e+04
    2.78685e+03     9.94760e-01     9.87360e-02     2.48690e+04
    2.78695e+03     9.71960e-01     9.62240e-02     2.42990e+04
    2.78705e+03     9.49600e-01     9.17920e-02     2.37400e+04
    2.78715e+03     9.08640e-01     8.85600e-02     2.27160e+04
    2.78725e+03     8.86560e-01     8.65760e-02     2.21640e+04
    2.78735e+03     8.93800e-01     8.76640e-02     2.23450e+04
    2.78745e+03     8.85080e-01     8.66240e-02     2.21270e+04
    2.78755e+03     8.69080e-01     8.62240e-02     2.17270e+04
    2.78765e+03     8.83920e-01     8.54880e-02     2.20980e+04
    2.78775e+03     8.81880e-01     8.52480e-02     2.20470e+04
    2.78785e+03     8.72360e-01     8.49280e-02     2.18090e+04
    2.78795e+03     8.61480e-01     8.44800e-02     2.15370e+04
    2.78805e+03     8.81680e-01     8.46720e-02     2.20420e+04
    2.78815e+03     8.57920e-01     8.40320e-02     2.14480e+04
    2.78825e+03     8.61080e-01     8.39360e-02     2.15270e+04
    2.78835e+03     8.51720e-01     8.42720e-02     2.12930e+04
    2.78845e+03     8.66320e-01     8.43520e-02     2.16580e+04
    2.78855e+03     8.52960e-01     8.09920e-02     2.13240e+04
    2.78865e+03     8.61480e-01     8.29120e-02     2.15370e+04
    2.78875e+03     8.45840e-01     8.18400e-02     2.11460e+04
    2.78885e+03     8.57720e-01     8.28160e-02     2.14430e+04
    2.78895e+03     8.41320e-01     7.89280e-02     2.10330e+04
    2.78905e+03     8.35120e-01     7.85280e-02     2.08780e+04
    2.78915e+03     8.42000e-01     8.01120e-02     2.10500e+04
    2.78925e+03     8.25200e-01     7.80800e-02     2.06300e+04
    2.78935e+03     8.34600e-01     8.03360e-02     2.08650e+04
    2.78945e+03     8.31040e-01     7.82400e-02     2.07760e+04
    2.78955e+03     8.19120e-01     7.91200e-02     2.04780e+04
    2.78965e+03     8.20400e-01     7.71520e-02     2.05100e+04
    2.78975e+03     8.06240e-01     7.62560e-02     2.01560e+04
    2.78985e+03     8.12000e-01     7.63680e-02     2.03000e+04
    2.78995e+03     8.10440e-01     7.57440e-02     2.02610e+04
    2.79005e+03     8.07680e-01     7.45600e-02     2.01920e+04
    2.79015e+03     7.95640e-01     7.37920e-02     1.98910e+04
    2.79025e+03     7.95840e-01     7.24160e-02     1.98960e+04
    2.79035e+03     7.89480e-01     7.17280e-02     1.97370e+04
    2.79045e+03     7.81440e-01     7.10400e-02     1.95360e+04
    2.79055e+03     7.72800e-01     6.96640e-02     1.93200e+04
    2.79065e+03     7.65880e-01     6.78400e-02     1.91470e+04
    2.79075e+03     7.66320e-01     6.83200e-02     1.91580e+04
    2.79085e+03     7.60760e-01     6.79840e-02     1.90190e+04
    2.79095e+03     7.60080e-01     6.89760e-02     1.90020e+04
    2.79105e+03     7.37040e-01     6.57920e-02     1.84260e+04
    2.79115e+03     7.33840e-01     6.36640e-02     1.83460e+04
    2.79125e+03     7.33400e-01     6.49920e-02     1.83350e+04
    2.79135e+03     7.23960e-01     6.07680e-02     1.80990e+04
    2.79145e+03     7.24760e-01     6.13920e-02     1.81190e+04
    2.79155e+03     7.07360e-01     5.93920e-02     1.76840e+04
    2.79165e+03     7.06400e-01     5.81440e-02     1.76600e+04
    2.79175e+03     6.90680e-01     5.66240e-02     1.72670e+04
    2.79185e+03     6.82200e-01     5.59200e-02     1.70550e+04
    2.79195e+03     6.68480e-01     5.53760e-02     1.67120e+04
    2.79205e+03     6.58160e-01     5.25440e-02     1.64540e+04
    2.79215e+03     6.61440e-01     5.05440e-02     1.65360e+04
    2.79225e+03     6.42080e-01     5.02240e-02     1.60520e+04
    2.79235e+03     6.18320e-01     4.62400e-02     1.54580e+04
    2.79245e+03     6.15200e-01     4.45760e-02     1.53800e+04
    2.79255e+03     6.05240e-01     4.23840e-02     1.51310e+04
    2.79265e+03     5.98840e-01     4.27840e-02     1.49710e+04
    2.79275e+03     5.80760e-01     3.94720e-02     1.45190e+04
    2.79285e+03     5.66840e-01     3.69760e-02     1.41710e+04
    2.79295e+03     5.56880e-01     3.47840e-02     1.39220e+04
    2.79305e+03     5.44480e-01     3.33760e-02     1.36120e+04
    2.79315e+03     5.29320e-01     3.10080e-02     1.32330e+04
    2.79325e+03     5.16960e-01     2.93600e-02     1.29240e+04
    2.79335e+03     5.08120e-01     2.68320e-02     1.27030e+04
    2.79345e+03     4.85840e-01     2.33120e-02     1.21460e+04
    2.79355e+03     4.75960e-01     2.17600e-02     1.18990e+04
    2.79365e+03     4.73120e-01     1.96960e-02     1.18280e+04
    2.79375e+03     4.59520e-01     1.69920e-02     1.14880e+04
    2.79385e+03     4.38080e-01     1.48960e-02     1.09520e+04
    2.79395e+03     4.36520e-01     1.26080e-02     1.09130e+04
    2.79405e+03     4.27160e-01     1.05280e-02     1.06790e+04
    2.79415e+03     4.14400e-01     8.06400e-03     1.03600e+04
    2.79425e+03     4.10080e-01     6.19200e-03     1.02520e+04
    2.79435e+03     4.13720e-01     4.56000e-03     1.03430e+04
    2.79445e+03     4.04000e-01     3.79200e-03     1.01000e+04
    2.79455e+03     4.13120e-01     2.54400e-03     1.03280e+04
    2.79465e+03     4.26080e-01     1.21600e-03     1.06520e+04
    2.79475e+03     4.40360e-01     8.96000e-04     1.10090e+04
    2.79485e+03     4.55480e-01     5.60000e-04     1.13870e+04
    2.79495e+03     4.74360e-01     2.24000e-04     1.18590e+04
    2.79505e+03     5.20600e-01     9.60000e-05     1.30150e+04
    2.79515e+03     5.39320e-01     1.60000e-05     1.34830e+04
    2.79525e+03     5.83920e-01     1.60000e-05     1.45980e+04
    2.79535e+03     6.34040e-01     0.00000e+00     1.58510e+04
    2.79545e+03     6.89560e-01     0.00000e+00     1.72390e+04
    2.79555e+03     7.57320e-01     0.00000e+00     1.89330e+04
    2.79565e+03     8.32680e-01     0.00000e+00     2.08170e+04
    2.79575e+03     8.86760e-01     0.00000e+00     2.21690e+04
    2.79585e+03     9.80240e-01     0.00000e+00     2.45060e+04
    2.79595e+03     1.03824e+00     0.00000e+00     2.59560e+04
    2.79605e+03     1.13464e+00     0.00000e+00     2.83660e+04
    2.79615e+03     1.23008e+00     0.00000e+00     3.07520e+04
    2.79625e+03     1.27092e+00     0.00000e+00     3.17730e+04
    2.79635e+03     1.31128e+00     0.00000e+00     3.27820e+04
    2.79645e+03     1.34324e+00     0.00000e+00     3.35810e+04
    2.79655e+03     1.37364e+00     0.00000e+00     3.43410e+04
    2.79665e+03     1.40668e+00     0.00000e+00     3.51670e+04
    2.79675e+03     1.41236e+00     0.00000e+00     3.53090e+04
    2.79685e+03     1.43960e+00     0.00000e+00     3.59900e+04
    2.79695e+03     1.48072e+00     0.00000e+00     3.70180e+04
    2.79705e+03     1.57240e+00     4.80000e-05     3.93100e+04
    2.79715e+03     1.79060e+00     8.32000e-04     4.47650e+04
    2.79725e+03     2.11212e+00     4.54400e-03     5.28030e+04
    2.79735e+03     2.33508e+00     1.19680e-02     5.83770e+04
    2.79745e+03     2.36824e+00     1.92640e-02     5.92060e+04
    2.79755e+03     2.27996e+00     2.58720e-02     5.69990e+04
    2.79765e+03     2.11176e+00     3.40160e-02     5.27940e+04
    2.79775e+03     1.96080e+00     3.84320e-02     4.90200e+04
    2.79785e+03     1.80956e+00     4.21600e-02     4.52390e+04
    2.79795e+03     1.64952e+00     4.52640e-02     4.12380e+04
    2.79805e+03     1.52792e+00     4.89440e-02     3.81980e+04
    2.79815e+03     1.45464e+00     5.24160e-02     3.63660e+04
    2.79825e+03     1.35964e+00     5.36960e-02     3.39910e+04
    2.79835e+03     1.30824e+00     5.53440e-02     3.27060e+04
    2.79845e+03     1.23912e+00     5.62880e-02     3.09780e+04
    2.79855e+03     1.19288e+00     5.81920e-02     2.98220e+04
    2.79865e+03     1.17136e+00     6.02720e-02     2.92840e+04
    2.79875e+03     1.13272e+00     6.11360e-02     2.83180e+04
    2.79885e+03     1.08212e+00     5.81760e-02     2.70530e+04
    2.79895e+03     1.07512e+00     6.22720e-02     2.68780e+04
    2.79905e+03     1.05648e+00     6.09600e-02     2.64120e+04
    2.79915e+03     1.04000e+00     6.16160e-02     2.60000e+04
    2.79925e+03     1.01464e+00     6.20320e-02     2.53660e+04
    2.79935e+03     9.93440e-01     6.14400e-02     2.48360e+04
    2.79945e+03     9.75920e-01     6.15680e-02     2.43980e+04
    2.79955e+03     9.67480e-01     6.06080e-02     2.41870e+04
    2.79965e+03     9.34920e-01     5.97280e-02     2.33730e+04
    2.79975e+03     9.19320e-01     5.89600e-02     2.29830e+04
    2.79985e+03     8.93920e-01     5.62400e-02     2.23480e+04
    2.79995e+03     8.86200e-01     5.71520e-02     2.21550e+04
    2.80005e+03     8.58360e-01     5.44800e-02     2.14590e+04
    2.80015e+03     8.58520e-01     5.55200e-02     2.14630e+04
    2.80025e+03     8.23880e-01     5.15360e-02     2.05970e+04
    2.80035e+03     8.08240e-01     5.02400e-02     2.02060e+04
    2.80045e+03     7.87120e-01     4.88160e-02     1.96780e+04
    2.80055e+03     7.80680e-01     4.66880e-02     1.95170e+04
    2.80065e+03     7.53680e-01     4.58240e-02     1.88420e+04
    2.80075e+03     7.25480e-01     4.28960e-02     1.81370e+04
    2.80085e+03     7.16560e-01     4.19680e-02     1.79140e+04
    2.80095e+03     6.90160e-01     3.83520e-02     1.72540e+04
    2.80105e+03     6.61040e-01     3.55680e-02     1.65260e+04
    2.80115e+03     6.55720e-01     3.07680e-02     1.63930e+04
    2.80125e+03     6.33560e-01     2.96160e-02     1.58390e+04
    2.80135e+03     6.14000e-01     2.78400e-02     1.53500e+04
    2.80145e+03     5.86720e-01     2.36640e-02     1.46680e+04
    2.80155e+03     5.69200e-01     2.10880e-02     1.42300e+04
    2.80165e+03     5.56440e-01     1.73440e-02     1.39110e+04
    2.80175e+03     5.39520e-01     1.39520e-02     1.34880e+04
    2.80185e+03     5.21960e-01     1.06560e-02     1.30490e+04
    2.80195e+03     5.25720e-01     8.14400e-03     1.31430e+04
    2.80205e+03     5.10200e-01     6.41600e-03     1.27550e+04
    2.80215e+03     5.23560e-01     4.08000e-03     1.30890e+04
    2.80225e+03     5.29520e-01     2.03200e-03     1.32380e+04
    2.80235e+03     5.47040e-01     7.52000e-04     1.36760e+04
    2.80245e+03     5.76240e-01     4.80000e-04     1.44060e+04
    2.80255e+03     6.20360e-01     1.28000e-04     1.55090e+04
    2.80265e+03     6.65480e-01     1.60000e-05     1.66370e+04
    2.80275e+03     7.30440e-01     0.00000e+00     1.82610e+04
    2.80285e+03     8.18640e-01     0.00000e+00     2.04660e+04
    2.80295e+03     8.95160e-01     0.00000e+00     2.23790e+04
    2.80305e+03     9.82640e-01     0.00000e+00     2.45660e+04
    2.80315e+03     1.07336e+00     0.00000e+00     2.68340e+04
