    2.78005e+03     1.00456e+00     2.51140e+04
    2.78015e+03     1.00532e+00     2.51330e+04
    2.78025e+03     9.97880e-01     2.49470e+04
    2.78035e+03     1.00768e+00     2.51920e+04
    2.78045e+03     9.96400e-01     2.49100e+04
    2.78055e+03     9.98480e-01     2.49620e+04
    2.78065e+03     1.00436e+00     2.51090e+04
    2.78075e+03     1.00484e+00     2.51210e+04
    2.78085e+03     1.00220e+00     2.50550e+04
    2.78095e+03     1.01340e+00     2.53350e+04
    2.78105e+03     9.88320e-01     2.47080e+04
    2.78115e+03     9.89040e-01     2.47260e+04
    2.78125e+03     9.94560e-01     2.48640e+04
    2.78135e+03     1.00192e+00     2.50480e+04
    2.78145e+03     9.97600e-01     2.49400e+04
    2.78155e+03     9.98160e-01     2.49540e+04
    2.78165e+03     1.00192e+00     2.50480e+04
    2.78175e+03     1.00096e+00     2.50240e+04
    2.78185e+03     1.01204e+00     2.53010e+04
    2.78195e+03     9.95200e-01     2.48800e+04
    2.78205e+03     1.00416e+00     2.51040e+04
    2.78215e+03     1.00516e+00     2.51290e+04
    2.78225e+03     1.00144e+00     2.50360e+04
    2.78235e+03     9.92520e-01     2.48130e+04
    2.78245e+03     9.94160e-01     2.48540e+04
    2.78255e+03     1.00120e+00     2.50300e+04
    2.78265e+03     1.00464e+00     2.51160e+04
    2.78275e+03     1.00096e+00     2.50240e+04
    2.78285e+03     1.00424e+00     2.51060e+04
    2.78295e+03     1.00900e+00     2.52250e+04
    2.78305e+03     1.00104e+00     2.50260e+04
    2.78315e+03     9.90560e-01     2.47640e+04
    2.78325e+03     1.00196e+00     2.50490e+04
    2.78335e+03     9.99080e-01     2.49770e+04
    2.78345e+03     9.95360e-01     2.48840e+04
    2.78355e+03     9.93760e-01     2.48440e+04
    2.78365e+03     1.00324e+00     2.50810e+04
    2.78375e+03     9.98160e-01     2.49540e+04
    2.78385e+03     9.99000e-01     2.49750e+04
    2.78395e+03     1.00044e+00     2.50110e+04
    2.78405e+03     9.96880e-01     2.49220e+04
    2.78415e+03     1.00396e+00     2.50990e+04
    2.78425e+03     9.90560e-01     2.47640e+04
    2.78435e+03     9.84840e-01     2.46210e+04
    2.78445e+03     9.94560e-01     2.48640e+04
    2.78455e+03     1.00160e+00     2.50400e+04
    2.78465e+03     1.00680e+00     2.51700e+04
    2.78475e+03     1.00588e+00     2.51470e+04
    2.78485e+03     9.96040e-01     2.49010e+04
    2.78495e+03     9.93200e-01     2.48300e+04
    2.78505e+03     9.88640e-01     2.47160e+04
    2.78515e+03     1.00092e+00     2.50230e+04
    2.78525e+03     1.00748e+00     2.51870e+04
    2.78535e+03     9.92320e-01     2.48080e+04
    2.78545e+03     9.98960e-01     2.49740e+04
    2.78555e+03     9.93800e-01     2.48450e+04
