    2.78005e+03     9.99600e-01     4.99800e+03
    2.78015e+03     9.85600e-01     4.92800e+03
    2.78025e+03     9.82200e-01     4.91100e+03
    2.78035e+03     9.87200e-01     4.93600e+03
    2.78045e+03     1.00420e+00     5.02100e+03
    2.78055e+03     9.78600e-01     4.89300e+03
    2.78065e+03     1.01240e+00     5.06200e+03
    2.78075e+03     9.90000e-01     4.95000e+03
    2.78085e+03     1.00120e+00     5.00600e+03
    2.78095e+03     1.01800e+00     5.09000e+03
    2.78105e+03     9.79400e-01     4.89700e+03
    2.78115e+03     9.97600e-01     4.98800e+03
    2.78125e+03     1.00900e+00     5.04500e+03
    2.78135e+03     9.92000e-01     4.96000e+03
    2.78145e+03     9.89600e-01     4.94800e+03
    2.78155e+03     1.01520e+00     5.07600e+03
    2.78165e+03     9.81600e-01     4.90800e+03
    2.78175e+03     1.00160e+00     5.00800e+03
    2.78185e+03     1.00260e+00     5.01300e+03
    2.78195e+03     9.88000e-01     4.94000e+03
    2.78205e+03     1.01120e+00     5.05600e+03
    2.78215e+03     9.96000e-01     4.98000e+03
    2.78225e+03     1.00020e+00     5.00100e+03
    2.78235e+03     9.90000e-01     4.95000e+03
    2.78245e+03     1.02400e+00     5.12000e+03
    2.78255e+03     1.00160e+00     5.00800e+03
    2.78265e+03     9.65400e-01     4.82700e+03
    2.78275e+03     1.00700e+00     5.03500e+03
    2.78285e+03     1.00840e+00     5.04200e+03
    2.78295e+03     1.02260e+00     5.11300e+03
    2.78305e+03     9.77000e-01     4.88500e+03
    2.78315e+03     1.00640e+00     5.03200e+03
    2.78325e+03     9.93400e-01     4.96700e+03
    2.78335e+03     1.00220e+00     5.01100e+03
    2.78345e+03     1.00420e+00     5.02100e+03
    2.78355e+03     1.01040e+00     5.05200e+03
    2.78365e+03     1.00440e+00     5.02200e+03
    2.78375e+03     9.88200e-01     4.94100e+03
    2.78385e+03     1.00200e+00     5.01000e+03
    2.78395e+03     1.00820e+00     5.04100e+03
    2.78405e+03     1.01200e+00     5.06000e+03
    2.78415e+03     9.92600e-01     4.96300e+03
    2.78425e+03     9.83200e-01     4.91600e+03
    2.78435e+03     9.85400e-01     4.92700e+03
    2.78445e+03     1.02480e+00     5.12400e+03
    2.78455e+03     9.78600e-01     4.89300e+03
    2.78465e+03     1.00480e+00     5.02400e+03
