      2573.05     0.993841
      2573.15     0.998284
      2573.25     0.992525
      2573.35     0.990879
      2573.45      1.00405
      2573.55      1.00490
      2573.65     0.996969
      2573.75      1.00510
      2573.85     0.998584
      2573.95     0.999212
      2574.05      1.00415
      2574.15      1.00053
      2574.25     0.996771
      2574.35     0.999701
      2574.45     0.993611
      2574.55      1.00570
      2574.65     0.992327
      2574.75     0.993512
      2574.85     0.996080
      2574.95      1.00023
      2575.05     0.993743
      2575.15      1.00185
      2575.25     0.994961
      2575.35     0.991241
      2575.45      1.00520
      2575.55     0.997265
      2575.65     0.995915
      2575.75     0.994961
      2575.85      1.00635
      2575.95     0.992426
      2576.05     0.991834
      2576.15      1.00059
      2576.25     0.994664
      2576.35      1.00576
      2576.45     0.996376
      2576.55     0.994500
      2576.65     0.991570
      2576.75     0.986929
      2576.85      1.00747
      2576.95     0.994796
      2577.05     0.991011
      2577.15      1.00839
      2577.25      1.00175
      2577.35     0.985974
      2577.45     0.985349
      2577.55      1.00039
      2577.65      1.00266
      2577.75     0.994237
      2577.85     0.995784
      2577.95     0.996541
      2578.05     0.999442
      2578.15     0.997364
      2578.25     0.984032
      2578.35     0.997526
      2578.45     0.994895
      2578.55     0.998354
      2578.65     0.984855
      2578.75     0.984789
      2578.85     0.997895
      2578.95      1.00168
      2579.05     0.988805
      2579.15     0.983703
      2579.25     0.987620
      2579.35     0.988180
      2579.45     0.983440
      2579.55     0.987126
      2579.65     0.984822
      2579.75     0.984460
      2579.85     0.992492
      2579.95     0.988772
      2580.05     0.985843
      2580.15     0.995158
      2580.25     0.978535
      2580.35     0.977975
      2580.45     0.988344
      2580.55     0.982024
      2580.65     0.980839
      2580.75     0.980477
      2580.85     0.982024
      2580.95     0.988706
      2581.05     0.985612
      2581.15     0.978765
      2581.25     0.978864
      2581.35     0.989036
      2581.45     0.970470
      2581.55     0.974025
      2581.65     0.984065
      2581.75     0.976000
      2581.85     0.971293
      2581.95     0.974717
      2582.05     0.973630
      2582.15     0.963459
      2582.25     0.970306
      2582.35     0.975013
      2582.45     0.965138
      2582.55     0.965566
      2582.65     0.972643
      2582.75     0.965467
      2582.85     0.964446
      2582.95     0.967738
      2583.05     0.963558
      2583.15     0.964874
      2583.25     0.961846
      2583.35     0.961615
      2583.45     0.953847
      2583.55     0.948053
      2583.65     0.947988
      2583.75     0.943906
      2583.85     0.939067
      2583.95     0.935314
      2584.05     0.925143
      2584.15     0.916617
      2584.25     0.920074
      2584.35     0.900587
      2584.45     0.902002
      2584.55     0.899566
      2584.65     0.893542
      2584.75     0.870303
      2584.85     0.858551
      2584.95     0.849038
      2585.05     0.812171
      2585.15     0.801703
      2585.25     0.787120
      2585.35     0.756902
      2585.45     0.713748
      2585.55     0.663944
      2585.65     0.620262
      2585.75     0.538002
      2585.85     0.444944
      2585.95     0.339082
      2586.05     0.219427
      2586.15     0.146515
      2586.25     0.106817
      2586.35    0.0818984
      2586.45    0.0689619
      2586.55    0.0659006
      2586.65    0.0636293
      2586.75    0.0651764
      2586.85    0.0675794
      2586.95    0.0864740
      2587.05     0.163402
      2587.15     0.347180
      2587.25     0.590702
      2587.35     0.783565
      2587.45     0.898809
      2587.55     0.943017
      2587.65     0.970832
      2587.75     0.979885
      2587.85     0.979193
      2587.95     0.987521
      2588.05     0.978897
      2588.15     0.997726
      2588.25     0.989464
      2588.35     0.996179
      2588.45     0.992393
      2588.55     0.989496
      2588.65      1.00517
      2588.75      1.00092
      2588.85     0.998284
      2588.95     0.992261
      2589.05     0.997495
      2589.15     0.991932
      2589.25      1.00000
      2589.35     0.995948
