      2780.05     0.996401
      2780.15      1.00054
      2780.25     0.994142
      2780.35     0.999000
      2780.45     0.996741
      2780.55      1.00488
      2780.65     0.997141
      2780.75     0.995921
      2780.85     0.992222
      2780.95      1.00184
      2781.05      1.00284
      2781.15     0.997181
      2781.25     0.998700
      2781.35      1.00040
      2781.45     0.998041
      2781.55     0.998300
      2781.65     0.998560
      2781.75      1.00034
      2781.85     0.992762
      2781.95      1.00186
      2782.05     0.998320
      2782.15      1.00136
      2782.25     0.998200
      2782.35      1.00036
      2782.45      1.00734
      2782.55      1.00536
      2782.65      1.00246
      2782.75     0.999280
      2782.85     0.997501
      2782.95      1.00000
      2783.05     0.996861
      2783.15      1.00710
      2783.25     0.999040
      2783.35      1.00214
      2783.45      1.00644
      2783.55      1.00210
      2783.65     0.989663
      2783.75      1.00146
      2783.85     0.995161
      2783.95      1.00230
      2784.05     0.991562
      2784.15     0.995641
      2784.25     0.989143
      2784.35     0.992082
      2784.45     0.991163
      2784.55     0.994622
      2784.65     0.988823
      2784.75     0.985164
      2784.85     0.993722
      2784.95     0.989763
      2785.05     0.986284
      2785.15     0.990743
      2785.25     0.992102
      2785.35     0.981386
      2785.45     0.978146
      2785.55     0.981665
      2785.65     0.980366
      2785.75     0.980226
      2785.85     0.971109
      2785.95     0.971808
      2786.05     0.965930
      2786.15     0.960332
      2786.25     0.952314
      2786.35     0.947876
      2786.45     0.940418
      2786.55     0.931680
      2786.65     0.906068
      2786.75     0.880256
      2786.85     0.797601
      2786.95     0.540978
      2787.05     0.211377
      2787.15    0.0512046
      2787.25    0.0366690
      2787.35    0.0447066
      2787.45    0.0492452
      2787.55    0.0541837
      2787.65    0.0594422
      2787.75    0.0674798
      2787.85    0.0695191
      2787.95    0.0739978
      2788.05    0.0814356
      2788.15    0.0830951
      2788.25    0.0880736
      2788.35    0.0919124
      2788.45    0.0930321
      2788.55    0.0989703
      2788.65     0.101590
      2788.75     0.106228
      2788.85     0.104689
      2788.95     0.106588
      2789.05     0.108707
      2789.15     0.106208
      2789.25     0.108787
      2789.35     0.112986
      2789.45     0.112146
      2789.55     0.114966
      2789.65     0.110827
      2789.75     0.113306
      2789.85     0.115465
      2789.95     0.114966
      2790.05     0.115525
      2790.15     0.114966
      2790.25     0.114106
      2790.35     0.110627
      2790.45     0.111567
      2790.55     0.112466
      2790.65     0.113686
      2790.75     0.111527
      2790.85     0.113146
      2790.95     0.114226
      2791.05     0.114806
      2791.15     0.113706
      2791.25     0.115845
      2791.35     0.114306
      2791.45     0.114366
      2791.55     0.116765
      2791.65     0.117505
      2791.75     0.115865
      2791.85     0.118544
      2791.95     0.117605
      2792.05     0.117525
      2792.15     0.121344
      2792.25     0.120264
      2792.35     0.121544
      2792.45     0.123203
      2792.55     0.126262
      2792.65     0.129901
      2792.75     0.128022
      2792.85     0.133540
      2792.95     0.133340
      2793.05     0.138099
      2793.15     0.142437
      2793.25     0.145296
      2793.35     0.150055
      2793.45     0.152894
      2793.55     0.158352
      2793.65     0.168090
      2793.75     0.172848
      2793.85     0.175907
      2793.95     0.183725
      2794.05     0.180746
      2794.15     0.167470
      2794.25     0.144557
      2794.35     0.131621
      2794.45     0.129581
      2794.55     0.132600
      2794.65     0.142797
      2794.75     0.157753
      2794.85     0.180586
      2794.95     0.207158
      2795.05     0.243687
      2795.15     0.288413
      2795.25     0.350175
      2795.35     0.422613
      2795.45     0.503189
      2795.55     0.616195
      2795.65     0.743437
      2795.75     0.939038
      2795.85      1.26370
      2795.95      1.71952
      2796.05      2.08363
      2796.15      2.32504
      2796.25      2.61913
      2796.35      2.88907
      2796.45      2.65050
      2796.55      2.38293
      2796.65      2.25408
      2796.75      2.14172
      2796.85      2.02615
      2796.95      1.89103
      2797.05      1.77489
      2797.15      1.67062
      2797.25      1.57415
      2797.35      1.49711
      2797.45      1.41470
      2797.55      1.34618
      2797.65      1.26846
      2797.75      1.21250
      2797.85      1.15387
      2797.95      1.10835
      2798.05      1.04517
      2798.15     0.987264
      2798.25     0.939518
      2798.35     0.892152
      2798.45     0.841248
      2798.55     0.791003
      2798.65     0.748275
      2798.75     0.691173
      2798.85     0.651844
      2798.95     0.601539
      2799.05     0.554214
      2799.15     0.518884
      2799.25     0.480536
      2799.35     0.440668
      2799.45     0.411557
      2799.55     0.375307
      2799.65     0.345776
      2799.75     0.320404
      2799.85     0.298350
      2799.95     0.286894
      2800.05     0.279996
      2800.15     0.288174
      2800.25     0.292572
      2800.35     0.307668
      2800.45     0.320504
      2800.55     0.336899
      2800.65     0.358232
      2800.75     0.375967
      2800.85     0.396401
      2800.95     0.425052
      2801.05     0.450145
      2801.15     0.480776
      2801.25     0.513266
      2801.35     0.553874
      2801.45     0.595901
      2801.55     0.639448
      2801.65     0.693552
      2801.75     0.746396
      2801.85     0.812556
      2801.95     0.877957
      2802.05     0.964651
      2802.15      1.05018
      2802.25      1.14836
      2802.35      1.26030
      2802.45      1.38594
      2802.55      1.53482
      2802.65      1.69001
      2802.75      1.88579
      2802.85      2.09985
      2802.95      2.39126
      2803.05      2.84151
      2803.15      3.28937
      2803.25      3.58366
      2803.35      3.74412
      2803.45      4.04877
      2803.55      4.19686
      2803.65      3.91708
      2803.75      3.73664
      2803.85      3.61554
      2803.95      3.52170
      2804.05      3.38576
      2804.15      3.22289
      2804.25      3.08353
      2804.35      2.93526
      2804.45      2.79176
      2804.55      2.68553
      2804.65      2.55077
      2804.75      2.44103
      2804.85      2.35155
      2804.95      2.25544
      2805.05      2.17641
      2805.15      2.09635
      2805.25      2.03523
      2805.35      1.96791
      2805.45      1.90607
      2805.55      1.85984
      2805.65      1.80258
      2805.75      1.75473
      2805.85      1.71541
      2805.95      1.67752
      2806.05      1.62929
      2806.15      1.59700
      2806.25      1.57615
      2806.35      1.54966
      2806.45      1.52872
      2806.55      1.49425
      2806.65      1.47338
      2806.75      1.45566
      2806.85      1.44299
      2806.95      1.42245
      2807.05      1.39688
      2807.15      1.39080
      2807.25      1.37141
      2807.35      1.35815
      2807.45      1.33848
      2807.55      1.32840
      2807.65      1.32076
      2807.75      1.30251
      2807.85      1.29893
      2807.95      1.29247
      2808.05      1.27222
      2808.15      1.26920
      2808.25      1.26228
      2808.35      1.26056
      2808.45      1.25146
      2808.55      1.24615
      2808.65      1.23699
      2808.75      1.23125
      2808.85      1.23467
      2808.95      1.22525
      2809.05      1.22217
      2809.15      1.21689
      2809.25      1.22347
      2809.35      1.20532
      2809.45      1.20630
      2809.55      1.20650
      2809.65      1.20230
      2809.75      1.19756
      2809.85      1.20332
      2809.95      1.19962
      2810.05      1.20492
      2810.15      1.19858
      2810.25      1.19206
      2810.35      1.18674
      2810.45      1.18658
      2810.55      1.19224
      2810.65      1.18658
      2810.75      1.16973
      2810.85      1.16817
      2810.95      1.17219
      2811.05      1.16003
      2811.15      1.16239
      2811.25      1.14762
      2811.35      1.14666
      2811.45      1.14472
      2811.55      1.13660
      2811.65      1.13200
      2811.75      1.12388
      2811.85      1.11087
      2811.95      1.10103
      2812.05      1.09645
      2812.15      1.08739
      2812.25      1.07992
      2812.35      1.06702
      2812.45      1.05936
      2812.55      1.05416
      2812.65      1.03567
      2812.75      1.02837
      2812.85      1.02335
      2812.95      1.01602
      2813.05      1.00062
      2813.15      1.00712
      2813.25     0.997961
      2813.35     0.995241
      2813.45      1.00944
      2813.55      1.00692
      2813.65     0.997121
      2813.75     0.999600
      2813.85      1.00548
      2813.95     0.993742
      2814.05      1.00210
      2814.15      1.00526
      2814.25     0.993542
      2814.35      1.00456
      2814.45      1.00250
      2814.55     0.996501
      2814.65     0.999180
      2814.75     0.997601
      2814.85      1.00224
      2814.95     0.999020
      2815.05      1.00542
      2815.15      1.00340
      2815.25     0.999180
      2815.35      1.00176
      2815.45      1.00274
      2815.55     0.998540
      2815.65      1.00458
      2815.75     0.997521
      2815.85      1.00032
      2815.95      1.00398
      2816.05     0.998380
      2816.15      1.00016
      2816.25     0.998480
      2816.35      1.00060
      2816.45      1.01096
      2816.55      1.01104
      2816.65      1.01264
      2816.75     0.989823
      2816.85      1.00368
