      2573.05     0.943214
      2573.15     0.952878
      2573.25     0.944465
      2573.35     0.952878
      2573.45     0.943277
      2573.55     0.950253
      2573.65     0.946810
      2573.75     0.948841
      2573.85     0.953162
      2573.95     0.950840
      2574.05     0.941776
      2574.15     0.948841
      2574.25     0.948869
      2574.35     0.953067
      2574.45     0.945403
      2574.55     0.948254
      2574.65     0.938649
      2574.75     0.946779
      2574.85     0.942401
      2574.95     0.944653
      2575.05     0.950812
      2575.15     0.944434
      2575.25     0.936679
      2575.35     0.950187
      2575.45     0.942683
      2575.55     0.951002
      2575.65     0.946779
      2575.75     0.940869
      2575.85     0.946717
      2575.95     0.949779
      2576.05     0.939024
      2576.15     0.945810
      2576.25     0.949751
      2576.35     0.951655
      2576.45     0.952499
      2576.55     0.951693
      2576.65     0.941714
      2576.75     0.942120
      2576.85     0.947846
      2576.95     0.943934
      2577.05     0.949125
      2577.15     0.946842
      2577.25     0.941151
      2577.35     0.948652
      2577.45     0.942308
      2577.55     0.946654
      2577.65     0.942464
      2577.75     0.948282
      2577.85     0.950063
      2577.95     0.928580
      2578.05     0.926579
      2578.15     0.908755
      2578.25     0.898843
      2578.35     0.883365
      2578.45     0.883365
      2578.55     0.887805
      2578.65     0.884053
      2578.75     0.884365
      2578.85     0.879487
      2578.95     0.873796
      2579.05     0.874578
      2579.15     0.878080
      2579.25     0.863946
      2579.35     0.864478
      2579.45     0.874390
      2579.55     0.863508
      2579.65     0.870200
      2579.75     0.855097
      2579.85     0.868981
      2579.95     0.860507
      2580.05     0.844559
      2580.15     0.854753
      2580.25     0.851595
      2580.35     0.846529
      2580.45     0.841557
      2580.55     0.843777
      2580.65     0.833458
      2580.75     0.834396
      2580.85     0.832927
      2580.95     0.825453
      2581.05     0.820544
      2581.15     0.822827
      2581.25     0.814103
      2581.35     0.804784
      2581.45     0.802470
      2581.55     0.795685
      2581.65     0.786992
      2581.75     0.783427
      2581.85     0.778017
      2581.95     0.776298
      2582.05     0.777955
      2582.15     0.758599
      2582.25     0.762508
      2582.35     0.748499
      2582.45     0.738555
      2582.55     0.731332
      2582.65     0.727861
      2582.75     0.718637
      2582.85     0.693715
      2582.95     0.690557
      2583.05     0.672608
      2583.15     0.663164
      2583.25     0.653565
      2583.35     0.638618
      2583.45     0.623452
      2583.55     0.602314
      2583.65     0.589306
      2583.75     0.575610
      2583.85     0.553408
      2583.95     0.536460
      2584.05     0.500688
      2584.15     0.472670
      2584.25     0.455566
      2584.35     0.434271
      2584.45     0.402470
      2584.55     0.374578
      2584.65     0.345310
      2584.75     0.313039
      2584.85     0.278111
      2584.95     0.247217
      2585.05     0.215603
      2585.15     0.185335
      2585.25     0.158161
      2585.35     0.130457
      2585.45     0.114165
      2585.55    0.0974046
      2585.65    0.0883990
      2585.75    0.0804878
      2585.85    0.0828643
      2585.95    0.0806129
      2586.05    0.0844278
      2586.15    0.0837398
      2586.25    0.0859912
      2586.35     0.235241
      2586.45     0.702752
      2586.55     0.913540
      2586.65     0.974549
      2586.75      1.01104
      2586.85      1.03461
      2586.95      1.06104
      2587.05      1.05472
      2587.15      1.06444
      2587.25      1.05237
      2587.35      1.05532
      2587.45      1.05278
      2587.55      1.04715
      2587.65      1.05438
      2587.75      1.03661
      2587.85      1.02446
      2587.95      1.02358
      2588.05      1.01924
      2588.15      1.02239
      2588.25      1.00619
      2588.35      1.01357
      2588.45      1.00144
      2588.55      1.00597
      2588.65     0.996466
      2588.75     0.995651
      2588.85     0.987056
      2588.95     0.985237
      2589.05     0.982802
      2589.15     0.985180
      2589.25     0.968512
      2589.35     0.974113
      2589.45     0.966854
      2589.55     0.973800
      2589.65     0.972483
      2589.75     0.970048
      2589.85     0.962353
      2589.95     0.973544
      2590.05     0.969422
      2590.15     0.973231
      2590.25     0.963879
      2590.35     0.966788
      2590.45     0.958601
      2590.55     0.970076
      2590.65     0.955095
      2590.75     0.966788
      2590.85     0.962884
      2590.95     0.956251
      2591.05     0.949438
      2591.15     0.951968
      2591.25     0.948093
      2591.35     0.943527
      2591.45     0.904221
      2591.55     0.849656
      2591.65     0.788180
      2591.75     0.762946
      2591.85     0.752658
      2591.95     0.755441
      2592.05     0.758568
      2592.15     0.758068
      2592.25     0.748999
      2592.35     0.744747
      2592.45     0.745278
      2592.55     0.740244
      2592.65     0.735084
      2592.75     0.721232
      2592.85     0.713759
      2592.95     0.715541
      2593.05     0.710194
      2593.15     0.702846
      2593.25     0.688993
      2593.35     0.695904
      2593.45     0.692495
      2593.55     0.683646
      2593.65     0.679393
      2593.75     0.673358
      2593.85     0.651282
      2593.95     0.657442
      2594.05     0.651282
      2594.15     0.636210
      2594.25     0.649312
      2594.35     0.634678
      2594.45     0.624984
      2594.55     0.610913
      2594.65     0.608036
      2594.75     0.592214
      2594.85     0.589650
      2594.95     0.584959
      2595.05     0.565947
      2595.15     0.568105
      2595.25     0.549093
      2595.35     0.544747
      2595.45     0.532083
      2595.55     0.527423
      2595.65     0.515635
      2595.75     0.495841
      2595.85     0.494496
      2595.95     0.486085
      2596.05     0.462477
      2596.15     0.454659
      2596.25     0.447936
      2596.35     0.437492
      2596.45     0.427986
      2596.55     0.412258
      2596.65     0.403252
      2596.75     0.386335
      2596.85     0.373921
      2596.95     0.364478
      2597.05     0.357786
      2597.15     0.342902
      2597.25     0.332864
      2597.35     0.326423
      2597.45     0.317480
      2597.55     0.310757
      2597.65     0.303064
      2597.75     0.298749
      2597.85     0.293809
