    2.57505e+03     4.41000e-05     1.47000e+02
    2.57515e+03     4.77000e-05     1.59000e+02
    2.57525e+03     4.26000e-05     1.42000e+02
    2.57535e+03     4.08000e-05     1.36000e+02
    2.57545e+03     4.20000e-05     1.40000e+02
    2.57555e+03     4.35000e-05     1.45000e+02
    2.57565e+03     4.35000e-05     1.45000e+02
    2.57575e+03     4.26000e-05     1.42000e+02
    2.57585e+03     3.93000e-05     1.31000e+02
    2.57595e+03     4.08000e-05     1.36000e+02
    2.57605e+03     4.56000e-05     1.52000e+02
    2.57615e+03     4.08000e-05     1.36000e+02
    2.57625e+03     4.89000e-05     1.63000e+02
    2.57635e+03     4.74000e-05     1.58000e+02
    2.57645e+03     3.87000e-05     1.29000e+02
    2.57655e+03     4.05000e-05     1.35000e+02
    2.57665e+03     4.56000e-05     1.52000e+02
    2.57675e+03     4.83000e-05     1.61000e+02
    2.57685e+03     4.62000e-05     1.54000e+02
    2.57695e+03     4.80000e-05     1.60000e+02
    2.57705e+03     3.90000e-05     1.30000e+02
    2.57715e+03     4.23000e-05     1.41000e+02
    2.57725e+03     3.99000e-05     1.33000e+02
    2.57735e+03     4.23000e-05     1.41000e+02
    2.57745e+03     4.29000e-05     1.43000e+02
    2.57755e+03     4.44000e-05     1.48000e+02
    2.57765e+03     4.53000e-05     1.51000e+02
    2.57775e+03     4.50000e-05     1.50000e+02
    2.57785e+03     4.56000e-05     1.52000e+02
    2.57795e+03     4.20000e-05     1.40000e+02
    2.57805e+03     4.41000e-05     1.47000e+02
    2.57815e+03     3.99000e-05     1.33000e+02
    2.57825e+03     4.38000e-05     1.46000e+02
    2.57835e+03     4.02000e-05     1.34000e+02
    2.57845e+03     4.68000e-05     1.56000e+02
    2.57855e+03     4.44000e-05     1.48000e+02
    2.57865e+03     4.11000e-05     1.37000e+02
    2.57875e+03     3.72000e-05     1.24000e+02
    2.57885e+03     3.84000e-05     1.28000e+02
    2.57895e+03     4.62000e-05     1.54000e+02
    2.57905e+03     4.23000e-05     1.41000e+02
    2.57915e+03     3.96000e-05     1.32000e+02
    2.57925e+03     4.32000e-05     1.44000e+02
