    2.78005e+03     0.00000e+00     0.00000e+00
    2.78015e+03     0.00000e+00     0.00000e+00
    2.78025e+03     0.00000e+00     0.00000e+00
    2.78035e+03     0.00000e+00     0.00000e+00
    2.78045e+03     4.00000e-04     2.00000e+00
    2.78055e+03     2.00000e-04     1.00000e+00
    2.78065e+03     0.00000e+00     0.00000e+00
    2.78075e+03     2.00000e-04     1.00000e+00
    2.78085e+03     0.00000e+00     0.00000e+00
    2.78095e+03     0.00000e+00     0.00000e+00
    2.78105e+03     0.00000e+00     0.00000e+00
    2.78115e+03     0.00000e+00     0.00000e+00
    2.78125e+03     0.00000e+00     0.00000e+00
    2.78135e+03     0.00000e+00     0.00000e+00
    2.78145e+03     2.00000e-04     1.00000e+00
    2.78155e+03     0.00000e+00     0.00000e+00
    2.78165e+03     0.00000e+00     0.00000e+00
    2.78175e+03     0.00000e+00     0.00000e+00
    2.78185e+03     0.00000e+00     0.00000e+00
    2.78195e+03     2.00000e-04     1.00000e+00
    2.78205e+03     0.00000e+00     0.00000e+00
    2.78215e+03     0.00000e+00     0.00000e+00
    2.78225e+03     2.00000e-04     1.00000e+00
    2.78235e+03     0.00000e+00     0.00000e+00
    2.78245e+03     0.00000e+00     0.00000e+00
    2.78255e+03     0.00000e+00     0.00000e+00
    2.78265e+03     0.00000e+00     0.00000e+00
    2.78275e+03     0.00000e+00     0.00000e+00
    2.78285e+03     0.00000e+00     0.00000e+00
    2.78295e+03     0.00000e+00     0.00000e+00
    2.78305e+03     0.00000e+00     0.00000e+00
    2.78315e+03     2.00000e-04     1.00000e+00
    2.78325e+03     0.00000e+00     0.00000e+00
    2.78335e+03     0.00000e+00     0.00000e+00
    2.78345e+03     0.00000e+00     0.00000e+00
    2.78355e+03     0.00000e+00     0.00000e+00
    2.78365e+03     0.00000e+00     0.00000e+00
    2.78375e+03     0.00000e+00     0.00000e+00
    2.78385e+03     2.00000e-04     1.00000e+00
    2.78395e+03     0.00000e+00     0.00000e+00
    2.78405e+03     0.00000e+00     0.00000e+00
    2.78415e+03     0.00000e+00     0.00000e+00
    2.78425e+03     0.00000e+00     0.00000e+00
    2.78435e+03     0.00000e+00     0.00000e+00
    2.78445e+03     0.00000e+00     0.00000e+00
    2.78455e+03     0.00000e+00     0.00000e+00
    2.78465e+03     0.00000e+00     0.00000e+00
    2.78475e+03     0.00000e+00     0.00000e+00
    2.78485e+03     0.00000e+00     0.00000e+00
    2.78495e+03     0.00000e+00     0.00000e+00
    2.78505e+03     0.00000e+00     0.00000e+00
    2.78515e+03     0.00000e+00     0.00000e+00
    2.78525e+03     0.00000e+00     0.00000e+00
    2.78535e+03     2.00000e-04     1.00000e+00
    2.78545e+03     0.00000e+00     0.00000e+00
    2.78555e+03     0.00000e+00     0.00000e+00
    2.78565e+03     2.00000e-04     1.00000e+00
    2.78575e+03     0.00000e+00     0.00000e+00
    2.78585e+03     0.00000e+00     0.00000e+00
    2.78595e+03     0.00000e+00     0.00000e+00
    2.78605e+03     0.00000e+00     0.00000e+00
    2.78615e+03     0.00000e+00     0.00000e+00
    2.78625e+03     0.00000e+00     0.00000e+00
    2.78635e+03     0.00000e+00     0.00000e+00
    2.78645e+03     2.00000e-04     1.00000e+00
    2.78655e+03     4.00000e-04     2.00000e+00
    2.78665e+03     2.00000e-04     1.00000e+00
    2.78675e+03     0.00000e+00     0.00000e+00
    2.78685e+03     0.00000e+00     0.00000e+00
    2.78695e+03     0.00000e+00     0.00000e+00
    2.78705e+03     0.00000e+00     0.00000e+00
    2.78715e+03     0.00000e+00     0.00000e+00
    2.78725e+03     2.00000e-04     1.00000e+00
    2.78735e+03     2.00000e-04     1.00000e+00
    2.78745e+03     0.00000e+00     0.00000e+00
    2.78755e+03     0.00000e+00     0.00000e+00
    2.78765e+03     0.00000e+00     0.00000e+00
    2.78775e+03     0.00000e+00     0.00000e+00
    2.78785e+03     0.00000e+00     0.00000e+00
    2.78795e+03     2.00000e-04     1.00000e+00
    2.78805e+03     0.00000e+00     0.00000e+00
    2.78815e+03     0.00000e+00     0.00000e+00
    2.78825e+03     0.00000e+00     0.00000e+00
    2.78835e+03     0.00000e+00     0.00000e+00
    2.78845e+03     0.00000e+00     0.00000e+00
    2.78855e+03     0.00000e+00     0.00000e+00
    2.78865e+03     0.00000e+00     0.00000e+00
    2.78875e+03     0.00000e+00     0.00000e+00
    2.78885e+03     0.00000e+00     0.00000e+00
    2.78895e+03     2.00000e-04     1.00000e+00
    2.78905e+03     2.00000e-04     1.00000e+00
    2.78915e+03     0.00000e+00     0.00000e+00
    2.78925e+03     0.00000e+00     0.00000e+00
    2.78935e+03     0.00000e+00     0.00000e+00
    2.78945e+03     0.00000e+00     0.00000e+00
    2.78955e+03     0.00000e+00     0.00000e+00
    2.78965e+03     0.00000e+00     0.00000e+00
    2.78975e+03     0.00000e+00     0.00000e+00
    2.78985e+03     0.00000e+00     0.00000e+00
    2.78995e+03     2.00000e-04     1.00000e+00
    2.79005e+03     0.00000e+00     0.00000e+00
    2.79015e+03     0.00000e+00     0.00000e+00
    2.79025e+03     2.00000e-04     1.00000e+00
    2.79035e+03     0.00000e+00     0.00000e+00
    2.79045e+03     2.00000e-04     1.00000e+00
    2.79055e+03     0.00000e+00     0.00000e+00
    2.79065e+03     0.00000e+00     0.00000e+00
    2.79075e+03     0.00000e+00     0.00000e+00
    2.79085e+03     0.00000e+00     0.00000e+00
    2.79095e+03     2.00000e-04     1.00000e+00
    2.79105e+03     0.00000e+00     0.00000e+00
    2.79115e+03     0.00000e+00     0.00000e+00
    2.79125e+03     2.00000e-04     1.00000e+00
    2.79135e+03     0.00000e+00     0.00000e+00
    2.79145e+03     0.00000e+00     0.00000e+00
    2.79155e+03     2.00000e-04     1.00000e+00
    2.79165e+03     0.00000e+00     0.00000e+00
    2.79175e+03     0.00000e+00     0.00000e+00
    2.79185e+03     0.00000e+00     0.00000e+00
    2.79195e+03     0.00000e+00     0.00000e+00
    2.79205e+03     0.00000e+00     0.00000e+00
    2.79215e+03     2.00000e-04     1.00000e+00
    2.79225e+03     0.00000e+00     0.00000e+00
    2.79235e+03     0.00000e+00     0.00000e+00
    2.79245e+03     0.00000e+00     0.00000e+00
    2.79255e+03     0.00000e+00     0.00000e+00
    2.79265e+03     0.00000e+00     0.00000e+00
    2.79275e+03     0.00000e+00     0.00000e+00
    2.79285e+03     0.00000e+00     0.00000e+00
    2.79295e+03     0.00000e+00     0.00000e+00
    2.79305e+03     0.00000e+00     0.00000e+00
    2.79315e+03     0.00000e+00     0.00000e+00
    2.79325e+03     0.00000e+00     0.00000e+00
    2.79335e+03     0.00000e+00     0.00000e+00
    2.79345e+03     0.00000e+00     0.00000e+00
    2.79355e+03     0.00000e+00     0.00000e+00
    2.79365e+03     0.00000e+00     0.00000e+00
    2.79375e+03     0.00000e+00     0.00000e+00
    2.79385e+03     0.00000e+00     0.00000e+00
    2.79395e+03     0.00000e+00     0.00000e+00
    2.79405e+03     0.00000e+00     0.00000e+00
    2.79415e+03     0.00000e+00     0.00000e+00
    2.79425e+03     0.00000e+00     0.00000e+00
    2.79435e+03     0.00000e+00     0.00000e+00
    2.79445e+03     0.00000e+00     0.00000e+00
    2.79455e+03     0.00000e+00     0.00000e+00
    2.79465e+03     0.00000e+00     0.00000e+00
    2.79475e+03     0.00000e+00     0.00000e+00
    2.79485e+03     0.00000e+00     0.00000e+00
    2.79495e+03     0.00000e+00     0.00000e+00
    2.79505e+03     0.00000e+00     0.00000e+00
    2.79515e+03     0.00000e+00     0.00000e+00
    2.79525e+03     0.00000e+00     0.00000e+00
    2.79535e+03     0.00000e+00     0.00000e+00
    2.79545e+03     0.00000e+00     0.00000e+00
    2.79555e+03     0.00000e+00     0.00000e+00
    2.79565e+03     0.00000e+00     0.00000e+00
    2.79575e+03     0.00000e+00     0.00000e+00
    2.79585e+03     0.00000e+00     0.00000e+00
    2.79595e+03     0.00000e+00     0.00000e+00
    2.79605e+03     0.00000e+00     0.00000e+00
    2.79615e+03     0.00000e+00     0.00000e+00
    2.79625e+03     0.00000e+00     0.00000e+00
    2.79635e+03     2.00000e-04     1.00000e+00
    2.79645e+03     0.00000e+00     0.00000e+00
    2.79655e+03     2.00000e-04     1.00000e+00
    2.79665e+03     0.00000e+00     0.00000e+00
    2.79675e+03     2.00000e-04     1.00000e+00
    2.79685e+03     0.00000e+00     0.00000e+00
    2.79695e+03     0.00000e+00     0.00000e+00
    2.79705e+03     0.00000e+00     0.00000e+00
    2.79715e+03     2.00000e-04     1.00000e+00
    2.79725e+03     0.00000e+00     0.00000e+00
    2.79735e+03     2.00000e-04     1.00000e+00
    2.79745e+03     0.00000e+00     0.00000e+00
    2.79755e+03     0.00000e+00     0.00000e+00
    2.79765e+03     0.00000e+00     0.00000e+00
    2.79775e+03     0.00000e+00     0.00000e+00
    2.79785e+03     0.00000e+00     0.00000e+00
    2.79795e+03     2.00000e-04     1.00000e+00
    2.79805e+03     0.00000e+00     0.00000e+00
    2.79815e+03     0.00000e+00     0.00000e+00
    2.79825e+03     0.00000e+00     0.00000e+00
    2.79835e+03     0.00000e+00     0.00000e+00
    2.79845e+03     0.00000e+00     0.00000e+00
    2.79855e+03     0.00000e+00     0.00000e+00
    2.79865e+03     0.00000e+00     0.00000e+00
    2.79875e+03     0.00000e+00     0.00000e+00
    2.79885e+03     2.00000e-04     1.00000e+00
    2.79895e+03     0.00000e+00     0.00000e+00
    2.79905e+03     0.00000e+00     0.00000e+00
    2.79915e+03     0.00000e+00     0.00000e+00
    2.79925e+03     0.00000e+00     0.00000e+00
    2.79935e+03     0.00000e+00     0.00000e+00
    2.79945e+03     0.00000e+00     0.00000e+00
    2.79955e+03     0.00000e+00     0.00000e+00
    2.79965e+03     0.00000e+00     0.00000e+00
    2.79975e+03     0.00000e+00     0.00000e+00
    2.79985e+03     0.00000e+00     0.00000e+00
    2.79995e+03     0.00000e+00     0.00000e+00
    2.80005e+03     0.00000e+00     0.00000e+00
    2.80015e+03     0.00000e+00     0.00000e+00
    2.80025e+03     0.00000e+00     0.00000e+00
    2.80035e+03     2.00000e-04     1.00000e+00
    2.80045e+03     0.00000e+00     0.00000e+00
    2.80055e+03     4.00000e-04     2.00000e+00
    2.80065e+03     0.00000e+00     0.00000e+00
    2.80075e+03     0.00000e+00     0.00000e+00
    2.80085e+03     0.00000e+00     0.00000e+00
    2.80095e+03     2.00000e-04     1.00000e+00
    2.80105e+03     0.00000e+00     0.00000e+00
    2.80115e+03     0.00000e+00     0.00000e+00
    2.80125e+03     0.00000e+00     0.00000e+00
    2.80135e+03     0.00000e+00     0.00000e+00
    2.80145e+03     0.00000e+00     0.00000e+00
    2.80155e+03     0.00000e+00     0.00000e+00
    2.80165e+03     0.00000e+00     0.00000e+00
    2.80175e+03     0.00000e+00     0.00000e+00
    2.80185e+03     0.00000e+00     0.00000e+00
    2.80195e+03     0.00000e+00     0.00000e+00
    2.80205e+03     0.00000e+00     0.00000e+00
    2.80215e+03     0.00000e+00     0.00000e+00
    2.80225e+03     0.00000e+00     0.00000e+00
    2.80235e+03     0.00000e+00     0.00000e+00
    2.80245e+03     0.00000e+00     0.00000e+00
    2.80255e+03     0.00000e+00     0.00000e+00
    2.80265e+03     0.00000e+00     0.00000e+00
    2.80275e+03     0.00000e+00     0.00000e+00
    2.80285e+03     0.00000e+00     0.00000e+00
    2.80295e+03     0.00000e+00     0.00000e+00
    2.80305e+03     0.00000e+00     0.00000e+00
    2.80315e+03     0.00000e+00     0.00000e+00
    2.80325e+03     2.00000e-04     1.00000e+00
    2.80335e+03     0.00000e+00     0.00000e+00
    2.80345e+03     2.00000e-04     1.00000e+00
    2.80355e+03     0.00000e+00     0.00000e+00
    2.80365e+03     0.00000e+00     0.00000e+00
    2.80375e+03     0.00000e+00     0.00000e+00
    2.80385e+03     0.00000e+00     0.00000e+00
    2.80395e+03     0.00000e+00     0.00000e+00
    2.80405e+03     0.00000e+00     0.00000e+00
    2.80415e+03     0.00000e+00     0.00000e+00
    2.80425e+03     0.00000e+00     0.00000e+00
    2.80435e+03     0.00000e+00     0.00000e+00
    2.80445e+03     2.00000e-04     1.00000e+00
    2.80455e+03     0.00000e+00     0.00000e+00
    2.80465e+03     0.00000e+00     0.00000e+00
    2.80475e+03     2.00000e-04     1.00000e+00
    2.80485e+03     0.00000e+00     0.00000e+00
    2.80495e+03     0.00000e+00     0.00000e+00
    2.80505e+03     0.00000e+00     0.00000e+00
    2.80515e+03     2.00000e-04     1.00000e+00
    2.80525e+03     0.00000e+00     0.00000e+00
    2.80535e+03     0.00000e+00     0.00000e+00
    2.80545e+03     0.00000e+00     0.00000e+00
    2.80555e+03     0.00000e+00     0.00000e+00
    2.80565e+03     0.00000e+00     0.00000e+00
    2.80575e+03     0.00000e+00     0.00000e+00
    2.80585e+03     0.00000e+00     0.00000e+00
    2.80595e+03     0.00000e+00     0.00000e+00
    2.80605e+03     0.00000e+00     0.00000e+00
    2.80615e+03     2.00000e-04     1.00000e+00
    2.80625e+03     0.00000e+00     0.00000e+00
    2.80635e+03     0.00000e+00     0.00000e+00
    2.80645e+03     0.00000e+00     0.00000e+00
    2.80655e+03     0.00000e+00     0.00000e+00
    2.80665e+03     0.00000e+00     0.00000e+00
    2.80675e+03     0.00000e+00     0.00000e+00
    2.80685e+03     2.00000e-04     1.00000e+00
    2.80695e+03     0.00000e+00     0.00000e+00
    2.80705e+03     2.00000e-04     1.00000e+00
    2.80715e+03     0.00000e+00     0.00000e+00
    2.80725e+03     0.00000e+00     0.00000e+00
    2.80735e+03     2.00000e-04     1.00000e+00
    2.80745e+03     0.00000e+00     0.00000e+00
    2.80755e+03     0.00000e+00     0.00000e+00
    2.80765e+03     0.00000e+00     0.00000e+00
    2.80775e+03     0.00000e+00     0.00000e+00
    2.80785e+03     0.00000e+00     0.00000e+00
    2.80795e+03     4.00000e-04     2.00000e+00
    2.80805e+03     0.00000e+00     0.00000e+00
    2.80815e+03     0.00000e+00     0.00000e+00
    2.80825e+03     0.00000e+00     0.00000e+00
    2.80835e+03     0.00000e+00     0.00000e+00
    2.80845e+03     0.00000e+00     0.00000e+00
    2.80855e+03     0.00000e+00     0.00000e+00
    2.80865e+03     0.00000e+00     0.00000e+00
    2.80875e+03     0.00000e+00     0.00000e+00
    2.80885e+03     0.00000e+00     0.00000e+00
    2.80895e+03     0.00000e+00     0.00000e+00
    2.80905e+03     2.00000e-04     1.00000e+00
    2.80915e+03     0.00000e+00     0.00000e+00
    2.80925e+03     0.00000e+00     0.00000e+00
    2.80935e+03     2.00000e-04     1.00000e+00
    2.80945e+03     2.00000e-04     1.00000e+00
    2.80955e+03     0.00000e+00     0.00000e+00
    2.80965e+03     0.00000e+00     0.00000e+00
    2.80975e+03     2.00000e-04     1.00000e+00
    2.80985e+03     2.00000e-04     1.00000e+00
    2.80995e+03     0.00000e+00     0.00000e+00
    2.81005e+03     0.00000e+00     0.00000e+00
    2.81015e+03     0.00000e+00     0.00000e+00
    2.81025e+03     4.00000e-04     2.00000e+00
    2.81035e+03     0.00000e+00     0.00000e+00
    2.81045e+03     0.00000e+00     0.00000e+00
    2.81055e+03     0.00000e+00     0.00000e+00
    2.81065e+03     2.00000e-04     1.00000e+00
    2.81075e+03     0.00000e+00     0.00000e+00
